chr	start	end	length	abs_summit	pileup	-logp	fold_enrichment	-logq	name
1	19101415	19101472	58	19101441	13.13	10.47614	6.52451	6.54032	rna_meth_peak_304
1	19101701	19101749	49	19101716	13.13	11.31996	7.05184	7.25108	rna_meth_peak_305
1	19103938	19104065	128	19103971	15.01	14.42006	8.42689	9.84393	rna_meth_peak_306
1	19105917	19105993	77	19105936	11.26	11.09195	7.37386	7.05999	rna_meth_peak_307
1	19106717	19106853	137	19106754	15.95	13.91461	8.59497	9.41635	rna_meth_peak_308
1	19109940	19110044	105	19109970	14.07	12.92778	7.78558	8.5962	rna_meth_peak_309
1	19110564	19110647	84	19110583	16.89	10.94768	6.38838	6.93897	rna_meth_peak_310
1	19110924	19110996	73	19110929	10.32	7.51947	5.34977	4.08954	rna_meth_peak_311
1	19113596	19113632	37	19113619	14.07	11.85495	7.12329	7.69733	rna_meth_peak_312
1	19115357	19115441	85	19115424	12.2	6.6833	4.39884	3.40181	rna_meth_peak_313
1	19115664	19115743	80	19115678	12.2	9.84655	6.37759	6.02312	rna_meth_peak_314
1	19119818	19119853	36	19119829	11.26	8.3736	5.67725	4.80371	rna_meth_peak_315
1	19124403	19124484	82	19124430	11.26	8.11592	5.51183	4.58569	rna_meth_peak_316
1	19124745	19124780	36	19124755	15.01	12.64748	7.34184	8.35873	rna_meth_peak_317
1	19127494	19127554	61	19127522	12.2	10.96729	7.07967	6.95382	rna_meth_peak_318
1	19128096	19128133	38	19128109	15.01	11.21703	6.46651	7.16125	rna_meth_peak_319
1	19128418	19128462	45	19128444	15.95	16.23899	10.06489	11.38073	rna_meth_peak_320
1	19138201	19138253	53	19138250	14.07	7.11634	4.28207	3.75321	rna_meth_peak_321
1	19140622	19140699	78	19140639	14.07	11.4042	6.84385	7.3226	rna_meth_peak_322
1	19141533	19141581	49	19141558	25.33	13.26045	5.55042	8.8744	rna_meth_peak_323
1	19143835	19143888	54	19143869	15.01	11.37397	6.56192	7.29499	rna_meth_peak_324
1	19144173	19144223	51	19144194	14.07	10.95378	6.56485	6.94319	rna_meth_peak_325
1	19144629	19144722	94	19144635	11.26	8.01974	5.45008	4.50233	rna_meth_peak_326
1	19145002	19145070	69	19145055	11.26	7.97917	5.42403	4.47336	rna_meth_peak_327
1	19152583	19152630	48	19152606	13.13	8.66151	5.39492	5.03221	rna_meth_peak_328
1	19153153	19153201	49	19153173	10.32	7.24923	5.17373	3.86127	rna_meth_peak_329
1	19153568	19153655	88	19153632	13.13	8.78366	5.47008	5.13412	rna_meth_peak_330
1	19154798	19154833	36	19154809	13.13	11.27943	7.02659	7.21721	rna_meth_peak_331
1	19155089	19155158	70	19155115	15.01	11.37397	6.56192	7.29499	rna_meth_peak_332
1	19156130	19156184	55	19156165	9.38	6.24334	4.72163	3.03427	rna_meth_peak_333
1	19156566	19156721	156	19156635	13.13	10.10863	6.2944	6.24081	rna_meth_peak_334
1	19156951	19157071	121	19156954	10.32	7.13348	5.09823	3.76358	rna_meth_peak_335
1	19158069	19158136	68	19158088	12.2	9.20627	5.97235	5.48858	rna_meth_peak_336
1	19164993	19165161	169	19165134	15.95	10.3558	6.29616	6.43996	rna_meth_peak_337
1	19165485	19165572	88	19165528	13.13	10.72438	6.67991	6.75247	rna_meth_peak_338
1	19166889	19166926	38	19166908	13.13	13.05816	8.11593	8.70796	rna_meth_peak_339
1	19169314	19169355	42	19169343	11.26	11.03848	7.34207	7.01852	rna_meth_peak_340
1	19170600	19170698	99	19170669	13.13	14.45507	8.92793	9.87346	rna_meth_peak_341
1	19172715	19172763	49	19172744	12.2	9.45864	6.13221	5.69486	rna_meth_peak_342
1	19173353	19173454	102	19173399	15.95	11.21703	6.84543	7.16125	rna_meth_peak_343
1	19173697	19173752	56	19173723	14.07	14.54926	8.76331	9.95146	rna_meth_peak_344
1	19176498	19176540	43	19176524	10.32	9.23763	6.44654	5.51369	rna_meth_peak_345
1	19178917	19178964	48	19178930	12.2	11.67781	7.51509	7.54831	rna_meth_peak_346
1	19179238	19179314	77	19179306	13.13	12.94705	8.04937	8.61236	rna_meth_peak_347
1	19183968	19184009	42	19183988	13.13	8.42608	5.25063	4.84778	rna_meth_peak_348
1	19186427	19186465	39	19186452	9.38	7.21519	5.36257	3.8337	rna_meth_peak_349
1	19187310	19187411	102	19187328	16.89	13.5599	8.04293	9.12878	rna_meth_peak_350
1	19192096	19192150	55	19192105	11.26	9.5893	6.45174	5.80625	rna_meth_peak_351
1	19193294	19193330	37	19193302	12.2	11.67781	7.51509	7.54831	rna_meth_peak_352
1	19193618	19193666	49	19193636	12.2	11.67781	7.51509	7.54831	rna_meth_peak_353
1	19196993	19197074	82	19197016	11.26	10.83051	7.21756	6.83881	rna_meth_peak_354
1	19197854	19197918	65	19197869	13.13	11.29966	7.03919	7.23204	rna_meth_peak_355
1	19198691	19198761	71	19198730	16.89	13.5599	8.04293	9.12878	rna_meth_peak_356
1	19227206	19227243	38	19227218	12.2	10.44397	6.75359	6.51492	rna_meth_peak_357
1	19238193	19238256	64	19238250	10.32	7.99793	5.66006	4.4828	rna_meth_peak_358
1	19244780	19244834	55	19244812	13.13	11.72118	7.30098	7.5858	rna_meth_peak_359
1	19304057	19304155	99	19304149	24.39	9.79599	4.23217	5.97743	rna_meth_peak_360
1	19304437	19304497	61	19304477	25.33	17.00433	7.36743	12.02906	rna_meth_peak_361
1	19305907	19305973	67	19305924	15.01	9.57384	5.4855	5.79511	rna_meth_peak_362
1	19306839	19306919	81	19306898	15.01	9.84673	5.64566	6.02312	rna_meth_peak_363
1	19307170	19307256	87	19307226	28.15	23.41142	9.91218	17.55548	rna_meth_peak_364
1	19308353	19308433	81	19308378	24.39	13.16565	5.69861	8.79918	rna_meth_peak_365
1	19344220	19344257	38	19344246	15.95	7.43964	4.53674	4.02205	rna_meth_peak_366
1	19345024	19345069	46	19345036	17.83	10.12004	5.63643	6.25097	rna_meth_peak_367
1	19345370	19345407	38	19345382	15.95	8.36569	5.07463	4.79679	rna_meth_peak_368
1	19356526	19356574	49	19356560	16.89	7.84015	4.56779	4.35839	rna_meth_peak_369
1	19357267	19357324	58	19357300	21.58	11.93097	5.71317	7.7588	rna_meth_peak_370
1	19378429	19378468	40	19378452	17.83	10.67219	5.95749	6.70934	rna_meth_peak_371
1	19378716	19378755	40	19378730	18.76	11.61921	6.25438	7.50271	rna_meth_peak_372
1	19385385	19385453	69	19385397	14.07	8.68176	5.18325	5.04985	rna_meth_peak_373
1	19385673	19385765	93	19385737	21.58	15.66921	7.76425	10.89693	rna_meth_peak_374
1	19419504	19419575	72	19419513	15.95	11.87177	7.26813	7.71043	rna_meth_peak_375
1	19485278	19485360	83	19485303	23.45	16.66479	7.73887	11.74649	rna_meth_peak_376
1	19597164	19597263	100	19597185	21.58	10.54874	5.02637	6.59898	rna_meth_peak_377
1	19623335	19623390	56	19623368	15.01	10.09548	5.79272	6.22814	rna_meth_peak_378
1	19623641	19623732	92	19623667	17.83	11.95018	6.72345	7.77179	rna_meth_peak_379
1	19626237	19626305	69	19626249	17.83	6.78174	3.8514	3.48577	rna_meth_peak_380
1	20161825	20161860	36	20161848	9.38	12.07942	8.0605	7.88275	rna_meth_peak_381
1	20640082	20640117	36	20640090	15.95	7.83967	4.76639	4.35828	rna_meth_peak_382
1	20654428	20654540	113	20654474	38.47	17.96163	5.46014	12.84011	rna_meth_peak_383
1	20655949	20656015	67	20656000	28.15	13.71768	5.23076	9.25436	rna_meth_peak_384
1	20660723	20660807	85	20660793	20.64	9.98803	4.93619	6.14493	rna_meth_peak_385
1	20661047	20661185	139	20661116	37.53	19.55366	6.15852	14.20839	rna_meth_peak_386
1	20742828	20742863	36	20742852	15.95	8.0523	4.89015	4.53335	rna_meth_peak_387
1	20743015	20743156	142	20743094	22.52	6.99766	3.35952	3.65903	rna_meth_peak_388
1	20743685	20743721	37	20743694	24.39	9.78897	4.22935	5.97322	rna_meth_peak_389
1	20747423	20747461	39	20747428	16.89	8.11508	4.71965	4.58569	rna_meth_peak_390
1	20767418	20767489	72	20767437	18.76	16.39212	9.18395	11.50823	rna_meth_peak_391
1	20773318	20773353	36	20773334	15.95	7.36336	4.49345	3.95898	rna_meth_peak_392
1	20787089	20787129	41	20787107	17.83	8.3168	4.63686	4.75215	rna_meth_peak_393
1	20810624	20810659	36	20810646	15.95	9.72642	5.90156	5.92212	rna_meth_peak_394
1	20812988	20813069	82	20813010	14.07	14.24604	8.58365	9.69785	rna_meth_peak_395
1	20817238	20817313	76	20817262	12.2	11.67781	7.51509	7.54831	rna_meth_peak_396
1	20824948	20825015	68	20824964	9.38	9.18244	6.58752	5.46676	rna_meth_peak_397
1	20825283	20825371	89	20825305	15.95	18.28757	11.26947	13.12366	rna_meth_peak_398
1	20827467	20827514	48	20827501	10.32	13.96355	8.91348	9.45745	rna_meth_peak_399
1	20828987	20829092	106	20829075	12.2	11.9388	7.67239	7.76369	rna_meth_peak_400
1	20829342	20829417	76	20829403	12.2	12.21393	7.8364	7.99332	rna_meth_peak_401
1	20841043	20841179	137	20841096	16.89	11.9584	7.0202	7.77894	rna_meth_peak_402
1	20857587	20857623	37	20857609	15.95	9.72642	5.90156	5.92212	rna_meth_peak_403
1	20862081	20862151	71	20862106	16.89	9.74833	5.66059	5.93793	rna_meth_peak_404
1	20879259	20879294	36	20879269	15.01	8.65027	4.95392	5.02284	rna_meth_peak_405
1	20879548	20879593	46	20879577	17.83	10.90776	6.09639	6.90906	rna_meth_peak_406
1	20893359	20893463	105	20893369	14.07	9.76312	5.83316	5.95062	rna_meth_peak_407
1	20969374	20969414	41	20969400	18.76	10.0953	5.39407	6.22814	rna_meth_peak_408
1	21236028	21236077	50	21236048	10.32	13.66238	8.78891	9.21222	rna_meth_peak_409
1	21236938	21236975	38	21236941	7.51	7.42374	5.79397	4.0076	rna_meth_peak_410
1	21237992	21238035	44	21238022	9.38	12.07942	8.0605	7.88275	rna_meth_peak_411
1	21258874	21258945	72	21258882	12.2	10.19656	6.59825	6.31333	rna_meth_peak_412
1	21689833	21689869	37	21689864	11.26	9.5893	6.45174	5.80625	rna_meth_peak_413
1	21706643	21706686	44	21706644	11.26	6.15898	4.26821	2.97044	rna_meth_peak_414
1	21728443	21728506	64	21728447	11.26	7.84668	5.33899	4.36334	rna_meth_peak_415
1	21751367	21751434	68	21751369	9.38	8.95751	6.45482	5.28265	rna_meth_peak_416
1	21859753	21859828	76	21859757	6.57	7.5959	5.87527	4.15105	rna_meth_peak_417
1	22052868	22052917	50	22052896	23.45	19.8828	9.59765	14.49408	rna_meth_peak_418
1	22078614	22078739	126	22078648	22.52	16.41184	7.89148	11.52575	rna_meth_peak_419
1	22081561	22081619	59	22081588	13.13	11.94512	7.43931	7.76768	rna_meth_peak_420
1	22081900	22081971	72	22081917	18.76	18.20035	10.32379	13.05132	rna_meth_peak_421
1	22086604	22086662	59	22086616	27.21	11.29991	4.43237	7.23216	rna_meth_peak_422
1	22086938	22087017	80	22086991	22.52	9.79546	4.51202	5.97724	rna_meth_peak_423
1	22091999	22092084	86	22092007	38.47	9.25622	3.03024	5.52943	rna_meth_peak_424
1	23050231	23050325	95	23050308	15.01	11.21703	6.46651	7.16125	rna_meth_peak_425
1	23050570	23050675	106	23050649	15.95	11.21703	6.84543	7.16125	rna_meth_peak_426
1	23053637	23053672	36	23053648	15.01	13.91461	8.11921	9.41635	rna_meth_peak_427
1	23053933	23054005	73	23053979	15.95	13.91461	8.59497	9.41635	rna_meth_peak_428
1	23055239	23055332	94	23055306	19.7	18.16382	9.95291	13.01814	rna_meth_peak_429
1	23055768	23055813	46	23055779	15.01	8.45884	4.84597	4.86961	rna_meth_peak_430
1	23056103	23056198	96	23056171	16.89	9.33048	5.41388	5.59131	rna_meth_peak_431
1	23057338	23057382	45	23057369	15.01	10.62871	6.1111	6.6706	rna_meth_peak_432
1	23057664	23057718	55	23057672	13.13	8.78366	5.47008	5.13412	rna_meth_peak_433
1	23058920	23058992	73	23058981	15.95	8.45884	5.12993	4.86961	rna_meth_peak_434
1	23059245	23059330	86	23059315	17.83	10.22653	5.69784	6.33459	rna_meth_peak_435
1	23069241	23069293	53	23069265	20.64	12.67579	6.34239	8.38544	rna_meth_peak_436
1	23071110	23071181	72	23071137	18.76	9.36617	5.00098	5.62111	rna_meth_peak_437
1	23071408	23071515	108	23071425	17.83	8.3168	4.63686	4.75215	rna_meth_peak_438
1	23071961	23072035	75	23072014	20.64	14.00146	7.09051	9.49034	rna_meth_peak_439
1	23073475	23073564	90	23073535	18.76	13.4421	7.3417	9.0328	rna_meth_peak_440
1	23077066	23077191	126	23077078	13.13	9.03752	5.62687	5.34783	rna_meth_peak_441
1	23077407	23077515	109	23077480	20.64	16.14985	8.36305	11.31196	rna_meth_peak_442
1	23078891	23078945	55	23078921	20.64	10.50069	5.192	6.56058	rna_meth_peak_443
1	23079247	23079327	81	23079314	19.7	9.34883	4.80103	5.6051	rna_meth_peak_444
1	23081628	23081714	87	23081682	18.76	8.38674	4.49342	4.81635	rna_meth_peak_445
1	23082482	23082517	36	23082498	18.76	8.29301	4.44611	4.73287	rna_meth_peak_446
1	23313408	23313452	45	23313442	25.33	9.39064	3.95411	5.64259	rna_meth_peak_447
1	23321362	23321483	122	23321378	25.33	12.62969	5.27046	8.34422	rna_meth_peak_448
1	23323401	23323531	131	23323517	25.33	11.42282	4.75636	7.336	rna_meth_peak_449
1	23323842	23323881	40	23323864	26.27	12.84989	5.19615	8.52777	rna_meth_peak_450
1	23333697	23333762	66	23333745	19.7	8.39265	4.33097	4.82173	rna_meth_peak_451
1	23337598	23337661	64	23337650	22.52	10.4612	4.81109	6.53031	rna_meth_peak_452
1	23337951	23337987	37	23337970	22.52	10.4612	4.81109	6.53031	rna_meth_peak_453
1	23338332	23338426	95	23338341	21.58	10.46559	4.9864	6.5314	rna_meth_peak_454
1	23344044	23344145	102	23344059	23.45	14.19919	6.42196	9.65799	rna_meth_peak_455
1	23692783	23692914	132	23692872	32.84	14.0452	4.92673	9.52919	rna_meth_peak_456
1	23693652	23693734	83	23693703	31.9	12.42189	4.48454	8.17339	rna_meth_peak_457
1	23693981	23694074	94	23694056	33.77	13.60253	4.64906	9.16072	rna_meth_peak_458
1	23694529	23694581	53	23694560	31.9	10.73855	3.92584	6.76293	rna_meth_peak_459
1	23694834	23694947	114	23694886	34.71	11.89146	4.00371	7.72893	rna_meth_peak_460
1	23695637	23695733	97	23695698	34.71	13.03832	4.35526	8.69021	rna_meth_peak_461
1	23695976	23696022	47	23695984	30.02	8.10064	3.10222	4.57255	rna_meth_peak_462
1	23696192	23696249	58	23696232	33.77	10.88565	3.79142	6.88975	rna_meth_peak_463
1	23794261	23794297	37	23794272	25.33	10.5157	4.38853	6.57436	rna_meth_peak_464
1	23797953	23798038	86	23797966	20.64	10.68072	5.28326	6.7143	rna_meth_peak_465
1	23865754	23865789	36	23865765	9.38	12.64516	8.29227	8.35656	rna_meth_peak_466
1	23868081	23868209	129	23868125	9.38	7.7053	5.67939	4.24264	rna_meth_peak_467
1	23962263	23962305	43	23962286	20.64	6.83676	3.49939	3.53334	rna_meth_peak_468
1	23966647	23966688	42	23966671	23.45	10.53255	4.68232	6.59047	rna_meth_peak_469
1	23969291	23969337	47	23969310	25.33	12.9481	5.41082	8.61327	rna_meth_peak_470
1	23969975	23970042	68	23970031	24.39	9.79599	4.23217	5.97743	rna_meth_peak_471
1	23980048	23980173	126	23980139	18.76	9.11386	4.86794	5.41081	rna_meth_peak_472
1	24449716	24449756	41	24449729	8.44	10.53765	7.33209	6.59248	rna_meth_peak_473
1	24540768	24540823	56	24540801	9.38	8.22952	6.01084	4.68334	rna_meth_peak_474
1	24643469	24643505	37	24643486	15.95	13.01329	8.01005	8.66814	rna_meth_peak_475
1	24646179	24646224	46	24646219	13.13	7.04329	4.42262	3.69872	rna_meth_peak_476
1	24653104	24653173	70	24653117	21.58	9.53997	4.5521	5.76334	rna_meth_peak_477
1	24660581	24660623	43	24660596	15.95	10.62871	6.46919	6.6706	rna_meth_peak_478
1	24797936	24797997	62	24797967	13.13	8.31255	5.18134	4.74967	rna_meth_peak_479
1	24814291	24814372	82	24814316	15.01	9.38051	5.37285	5.63295	rna_meth_peak_480
1	24840107	24840173	67	24840112	12.2	6.73207	4.42836	3.44523	rna_meth_peak_481
1	24841641	24841874	234	24841647	22.52	10.9429	5.03352	6.93513	rna_meth_peak_482
1	24841973	24842017	45	24841995	21.58	14.03114	6.83367	9.51628	rna_meth_peak_483
1	24842072	24842109	38	24842093	19.7	11.28897	5.82172	7.22566	rna_meth_peak_484
1	24842165	24842215	51	24842190	27.21	19.45992	8.09632	14.12248	rna_meth_peak_485
1	24842309	24842474	166	24842455	20.64	10.07076	4.97706	6.21127	rna_meth_peak_486
1	24843647	24843715	69	24843666	25.33	17.36871	7.55775	12.34237	rna_meth_peak_487
1	24843808	24844177	370	24843999	30.02	10.65083	3.87777	6.68959	rna_meth_peak_488
1	25338487	25338546	60	25338497	15.95	8.45884	5.12993	4.86961	rna_meth_peak_489
1	25342810	25342881	72	25342815	11.26	9.39926	6.33177	5.64856	rna_meth_peak_490
1	25351475	25351510	36	25351501	8.44	7.94049	5.99222	4.44492	rna_meth_peak_491
1	25351796	25351855	60	25351823	12.2	13.14075	8.37342	8.77861	rna_meth_peak_492
1	25353092	25353130	39	25353108	11.26	14.14888	9.01346	9.61931	rna_meth_peak_493
1	25360524	25360622	99	25360608	18.76	11.1686	5.99486	7.12413	rna_meth_peak_494
1	25811626	25811679	54	25811651	31.9	14.24388	5.13751	9.69776	rna_meth_peak_495
1	25900726	25900820	95	25900742	47.85	10.91787	3.03704	6.91521	rna_meth_peak_496
1	25903481	25903627	147	25903500	33.77	10.35258	3.6345	6.43869	rna_meth_peak_497
1	26446148	26446183	36	26446166	10.32	12.31176	8.17219	8.07653	rna_meth_peak_498
1	26472673	26472781	109	26472700	36.59	11.14486	3.62833	7.10295	rna_meth_peak_499
1	26475720	26475815	96	26475737	55.35	11.81672	2.90003	7.66483	rna_meth_peak_500
1	26547042	26547077	36	26547052	11.26	9.78769	6.57635	5.97217	rna_meth_peak_501
1	26553270	26553305	36	26553295	7.51	8.19525	6.2048	4.65195	rna_meth_peak_502
1	26553581	26553636	56	26553584	8.44	9.65603	6.92559	5.86374	rna_meth_peak_503
1	26555365	26555423	59	26555397	12.2	10.75127	6.94553	6.77296	rna_meth_peak_504
1	26762067	26762108	42	26762085	14.07	9.50267	5.67503	5.73006	rna_meth_peak_505
1	26765242	26765280	39	26765264	15.95	12.60817	7.74647	8.32933	rna_meth_peak_506
1	26772696	26772786	91	26772726	19.7	9.57594	4.91595	5.79706	rna_meth_peak_507
1	26877407	26877464	58	26877424	15.01	6.9063	4.00277	3.59419	rna_meth_peak_508
1	26921942	26922027	86	26921960	27.21	9.20718	3.68245	5.4894	rna_meth_peak_509
1	26924274	26924331	58	26924307	23.45	11.17379	4.96645	7.12893	rna_meth_peak_510
1	26942828	26942881	54	26942880	42.22	7.04633	2.40104	3.7016	rna_meth_peak_511
1	27207458	27207506	49	27207479	26.27	16.07927	6.65757	11.24748	rna_meth_peak_512
1	27292444	27292508	65	27292446	10.32	7.99793	5.66006	4.4828	rna_meth_peak_513
1	27294208	27294258	51	27294241	8.44	7.5081	5.73042	4.08083	rna_meth_peak_514
1	27294767	27294802	36	27294781	9.38	9.85428	6.96961	6.02974	rna_meth_peak_515
1	27297216	27297310	95	27297224	11.26	11.01197	7.32627	6.9947	rna_meth_peak_516
1	27414679	27414720	42	27414696	15.01	9.56227	5.47874	5.78415	rna_meth_peak_517
1	27415842	27415877	36	27415854	13.13	7.39787	4.63129	3.98738	rna_meth_peak_518
1	27489899	27489973	75	27489971	13.13	8.09329	5.04811	4.56678	rna_meth_peak_519
1	27649667	27649702	36	27649681	15.95	14.16219	8.75479	9.62887	rna_meth_peak_520
1	27891715	27891778	64	27891773	31.9	15.15365	5.48309	10.46983	rna_meth_peak_521
1	27894165	27894225	61	27894194	30.02	25.55062	10.41012	19.40017	rna_meth_peak_522
1	27894472	27894556	85	27894545	16.89	10.3174	6.00251	6.40971	rna_meth_peak_523
1	27896843	27896936	94	27896905	15.95	11.06422	6.74732	7.03768	rna_meth_peak_524
1	27897170	27897219	50	27897190	24.39	18.78386	8.62534	13.5448	rna_meth_peak_525
1	27897805	27897868	64	27897826	15.95	14.16219	8.75479	9.62887	rna_meth_peak_526
1	27907042	27907140	99	27907118	18.76	9.71988	5.19009	5.91741	rna_meth_peak_527
1	28203590	28203641	52	28203606	23.45	13.1954	5.9184	8.82122	rna_meth_peak_528
1	28203928	28203985	58	28203974	18.76	8.95141	4.78312	5.27679	rna_meth_peak_529
1	28205103	28205169	67	28205120	21.58	9.98688	4.75937	6.14406	rna_meth_peak_530
1	28208195	28208237	43	28208228	20.64	11.25135	5.57738	7.19258	rna_meth_peak_531
1	28208528	28208565	38	28208537	18.76	9.11386	4.86794	5.41081	rna_meth_peak_532
1	28214774	28214817	44	28214790	19.7	14.34857	7.58873	9.78167	rna_meth_peak_533
1	28228788	28228850	63	28228836	17.83	9.23864	5.13801	5.51421	rna_meth_peak_534
1	28232777	28232845	69	28232785	15.95	8.5921	5.20939	4.98378	rna_meth_peak_535
1	28272578	28272620	43	28272578	14.07	6.17367	3.76822	2.98153	rna_meth_peak_536
1	28273911	28273953	43	28273937	16.89	12.79754	7.55383	8.48939	rna_meth_peak_537
1	28497826	28497890	65	28497828	15.01	7.06969	4.08863	3.72137	rna_meth_peak_538
1	28509153	28509314	162	28509253	27.21	11.92264	4.67013	7.75123	rna_meth_peak_539
1	28509406	28509463	58	28509411	26.27	8.13604	3.40867	4.60259	rna_meth_peak_540
1	28518419	28518461	43	28518430	14.07	9.50267	5.67503	5.73006	rna_meth_peak_541
1	28530038	28530108	71	28530089	18.76	13.60477	7.44121	9.1623	rna_meth_peak_542
1	28532027	28532149	123	28532107	31.9	12.1698	4.3982	7.96101	rna_meth_peak_543
1	28536112	28536177	66	28536137	24.39	10.23217	4.40912	6.33986	rna_meth_peak_544
1	28553825	28553863	39	28553849	15.01	9.31879	5.33703	5.58109	rna_meth_peak_545
1	28993245	28993289	45	28993268	17.83	8.88587	4.94371	5.22124	rna_meth_peak_546
1	28997061	28997130	70	28997074	10.32	10.46538	7.18282	6.5314	rna_meth_peak_547
1	29015892	29015931	40	29015916	11.26	13.22751	8.56027	8.84483	rna_meth_peak_548
1	29033318	29033401	84	29033345	11.26	10.6804	7.12693	6.7143	rna_meth_peak_549
1	29035999	29036066	68	29036032	8.44	8.71008	6.43306	5.06925	rna_meth_peak_550
1	29181498	29181565	68	29181554	19.7	7.811	4.05604	4.33276	rna_meth_peak_551
1	29280247	29280285	39	29280271	11.26	9.97396	6.69268	6.13212	rna_meth_peak_552
1	29291724	29291824	101	29291801	11.26	10.6804	7.12693	6.7143	rna_meth_peak_553
1	30941842	30941938	97	30941849	10.32	8.64248	6.07303	5.02284	rna_meth_peak_554
1	30942171	30942272	102	30942261	9.38	7.37141	5.46417	3.96461	rna_meth_peak_555
1	30945202	30945303	102	30945233	9.38	7.88423	5.79349	4.39557	rna_meth_peak_556
1	30945511	30945550	40	30945535	12.2	11.42963	7.36412	7.3406	rna_meth_peak_557
1	30952088	30952181	94	30952165	9.38	8.2699	6.036	4.716	rna_meth_peak_558
1	30952468	30952513	46	30952499	14.07	14.54926	8.76331	9.95146	rna_meth_peak_559
1	30968217	30968304	88	30968289	12.2	8.92312	5.79302	5.25437	rna_meth_peak_560
1	30968558	30968617	60	30968592	13.13	10.0605	6.26427	6.20193	rna_meth_peak_561
1	30974830	30974903	74	30974836	14.07	10.78988	6.4635	6.80125	rna_meth_peak_562
1	31269003	31269067	65	31269012	11.26	8.4032	5.69624	4.82944	rna_meth_peak_563
1	31269353	31269395	43	31269386	13.13	10.90922	6.79553	6.90906	rna_meth_peak_564
1	31271204	31271319	116	31271286	17.83	13.73028	7.83098	9.26112	rna_meth_peak_565
1	31271568	31271654	87	31271637	16.89	12.79754	7.55383	8.48939	rna_meth_peak_566
